"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"310107","2710319","2","","9999","Quantity not specified","90000","50.0","","",""
"310112","2710320","5","","9999","1 fl oz","30000","30.0","","",""
"310110","2710320","3","","9999","1 miniature popsicle","64227","15.0","","",""
"310109","2710320","2","","9999","1 double stick","60692","100.0","","",""
"310108","2710320","1","","9999","1 single stick","61932","50.0","","",""
"310113","2710320","6","","9999","Quantity not specified","90000","50.0","","",""
"310111","2710320","4","","9999","1 push up","61793","50.0","","",""
"310115","2710321","2","","9999","1 fl oz","30000","30.0","","",""
"310116","2710321","3","","9999","Quantity not specified","90000","50.0","","",""
"310114","2710321","1","","9999","1 single stick","61932","50.0","","",""
"310118","2710322","2","","9999","1 fl oz","30000","30.0","","",""
"310117","2710322","1","","9999","1 freezer pop","64295","50.0","","",""
"310119","2710322","3","","9999","Quantity not specified","90000","50.0","","",""
"310122","2710323","3","","9999","1 fl oz","30000","30.0","","",""
"310120","2710323","1","","9999","1 cup","10205","130.0","","",""
"310121","2710323","2","","9999","1 snow cone","62210","200.0","","",""
"310123","2710323","4","","9999","Quantity not specified","90000","200.0","","",""
"310126","2710324","3","","9999","1 fl oz","30000","30.0","","",""
"310125","2710324","2","","9999","1 snow cone","62210","200.0","","",""
"310124","2710324","1","","9999","1 cup","10205","130.0","","",""
"310127","2710324","4","","9999","Quantity not specified","90000","200.0","","",""
"310133","2710325","6","","9999","1 large/king size","63938","120.0","","",""
"310135","2710325","8","","9999","1 cup","10205","160.0","","",""
"310136","2710325","9","","9999","Quantity not specified","90000","60.0","","",""
"310130","2710325","3","","9999","1 miniature/bite size","64233","15.0","","",""
"310129","2710325","2","","9999","1 stick","62239","15.0","","",""
"310134","2710325","7","","9999","1 sharing/movie theater size","64753","240.0","","",""
"310128","2710325","1","","9999","1 piece","61667","5.0","","",""
"310132","2710325","5","","9999","1 pouch/regular size","64764","60.0","","",""
"310131","2710325","4","","9999","1 fun/snack size","64300","15.0","","",""
"310140","2710326","4","","9999","Quantity not specified","90000","55.0","","",""
"310139","2710326","3","","9999","1 cup","10205","160.0","","",""
"310138","2710326","2","","9999","1 package, any size","63159","55.0","","",""
"310137","2710326","1","","9999","1 piece","61667","4.0","","",""
"310143","2710327","3","","9999","1 fun/snack size","64300","15.0","","",""
"310147","2710327","7","","9999","1 cup","10205","160.0","","",""
"310144","2710327","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310146","2710327","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310145","2710327","5","","9999","1 large/king size","63938","90.0","","",""
"310142","2710327","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310141","2710327","1","","9999","1 piece","61667","8.0","","",""
"310148","2710327","8","","9999","Quantity not specified","90000","45.0","","",""
"310152","2710328","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310155","2710328","7","","9999","1 cup","10205","160.0","","",""
"310149","2710328","1","","9999","1 piece","61667","8.0","","",""
"310150","2710328","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310153","2710328","5","","9999","1 large/king size","63938","90.0","","",""
"310156","2710328","8","","9999","Quantity not specified","90000","45.0","","",""
"310151","2710328","3","","9999","1 fun/snack size","64300","15.0","","",""
"310154","2710328","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310163","2710329","7","","9999","1 cup","10205","160.0","","",""
"310160","2710329","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310162","2710329","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310159","2710329","3","","9999","1 fun/snack size","64300","15.0","","",""
"310158","2710329","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310164","2710329","8","","9999","Quantity not specified","90000","45.0","","",""
"310157","2710329","1","","9999","1 piece","61667","8.0","","",""
"310161","2710329","5","","9999","1 large/king size","63938","90.0","","",""
"310165","2710330","1","","9999","1 piece","61667","8.0","","",""
"310170","2710330","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310169","2710330","5","","9999","1 large/king size","63938","90.0","","",""
"310168","2710330","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310167","2710330","3","","9999","1 fun/snack size","64300","15.0","","",""
"310171","2710330","7","","9999","1 cup","10205","160.0","","",""
"310172","2710330","8","","9999","Quantity not specified","90000","45.0","","",""
"310166","2710330","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310178","2710331","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310179","2710331","7","","9999","1 cup","10205","160.0","","",""
"310177","2710331","5","","9999","1 large/king size","63938","90.0","","",""
"310173","2710331","1","","9999","1 piece","61667","8.0","","",""
"310174","2710331","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310175","2710331","3","","9999","1 fun/snack size","64300","15.0","","",""
"310180","2710331","8","","9999","Quantity not specified","90000","45.0","","",""
"310176","2710331","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310188","2710332","8","","9999","Quantity not specified","90000","45.0","","",""
"310184","2710332","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310183","2710332","3","","9999","1 fun/snack size","64300","15.0","","",""
"310181","2710332","1","","9999","1 piece","61667","8.0","","",""
"310185","2710332","5","","9999","1 large/king size","63938","90.0","","",""
"310186","2710332","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310187","2710332","7","","9999","1 cup","10205","160.0","","",""
"310182","2710332","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310189","2710333","1","","9999","1 piece","61667","1.0","","",""
"310190","2710333","2","","9999","1 cup","10205","225.0","","",""
"310191","2710333","3","","9999","Quantity not specified","90000","15.0","","",""
"310193","2710334","2","","9999","Quantity not specified","90000","20.0","","",""
"310192","2710334","1","","9999","1 cup","10205","160.0","","",""
"310197","2710335","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310201","2710335","8","","9999","Quantity not specified","90000","45.0","","",""
"310198","2710335","5","","9999","1 large/king size","63938","90.0","","",""
"310194","2710335","1","","9999","1 piece","61667","8.0","","",""
"310196","2710335","3","","9999","1 fun/snack size","64300","15.0","","",""
"310199","2710335","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310200","2710335","7","","9999","1 cup","10205","160.0","","",""
"310195","2710335","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310209","2710336","8","","9999","Quantity not specified","90000","45.0","","",""
"310207","2710336","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310203","2710336","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310204","2710336","3","","9999","1 fun/snack size","64300","15.0","","",""
"310206","2710336","5","","9999","1 large/king size","63938","90.0","","",""
"310205","2710336","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310208","2710336","7","","9999","1 cup","10205","160.0","","",""
"310202","2710336","1","","9999","1 piece","61667","8.0","","",""
"310212","2710337","3","","9999","1 fun/snack size","64300","15.0","","",""
"310215","2710337","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310210","2710337","1","","9999","1 piece","61667","8.0","","",""
"310211","2710337","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310217","2710337","8","","9999","Quantity not specified","90000","45.0","","",""
"310213","2710337","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310216","2710337","7","","9999","1 cup","10205","160.0","","",""
"310214","2710337","5","","9999","1 large/king size","63938","90.0","","",""
"310221","2710338","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310219","2710338","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310225","2710338","8","","9999","Quantity not specified","90000","45.0","","",""
"310218","2710338","1","","9999","1 piece","61667","8.0","","",""
"310220","2710338","3","","9999","1 fun/snack size","64300","15.0","","",""
"310222","2710338","5","","9999","1 large/king size","63938","90.0","","",""
"310224","2710338","7","","9999","1 cup","10205","160.0","","",""
"310223","2710338","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310230","2710339","5","","9999","1 large/king size","63938","90.0","","",""
"310233","2710339","8","","9999","Quantity not specified","90000","45.0","","",""
"310229","2710339","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310232","2710339","7","","9999","1 cup","10205","160.0","","",""
"310231","2710339","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310228","2710339","3","","9999","1 fun/snack size","64300","15.0","","",""
"310226","2710339","1","","9999","1 piece","61667","8.0","","",""
"310227","2710339","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310236","2710340","3","","9999","Quantity not specified","90000","30.0","","",""
"310234","2710340","1","","9999","1 piece","61667","30.0","","",""
"310235","2710340","2","","9999","1 cup","10205","160.0","","",""
"310243","2710341","7","","9999","1 cup","10205","160.0","","",""
"310244","2710341","8","","9999","Quantity not specified","90000","45.0","","",""
"310239","2710341","3","","9999","1 fun/snack size","64300","15.0","","",""
"310238","2710341","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310240","2710341","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310237","2710341","1","","9999","1 piece","61667","8.0","","",""
"310242","2710341","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310241","2710341","5","","9999","1 large/king size","63938","90.0","","",""
"310245","2710342","1","","9999","1 piece","61667","15.0","","",""
"310251","2710342","7","","9999","1 cup","10205","160.0","","",""
"310250","2710342","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310246","2710342","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310252","2710342","8","","9999","Quantity not specified","90000","45.0","","",""
"310249","2710342","5","","9999","1 large/king size","63938","90.0","","",""
"310248","2710342","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310247","2710342","3","","9999","1 fun/snack size","64300","15.0","","",""
"310258","2710343","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310256","2710343","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310253","2710343","1","","9999","1 piece","61667","8.0","","",""
"310260","2710343","8","","9999","Quantity not specified","90000","45.0","","",""
"310254","2710343","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310257","2710343","5","","9999","1 large/king size","63938","90.0","","",""
"310255","2710343","3","","9999","1 fun/snack size","64300","15.0","","",""
"310259","2710343","7","","9999","1 cup","10205","160.0","","",""
"310265","2710344","5","","9999","1 large/king size","63938","90.0","","",""
"310261","2710344","1","","9999","1 piece","61667","15.0","","",""
"310263","2710344","3","","9999","1 fun/snack size","64300","15.0","","",""
"310262","2710344","2","","9999","1 miniature/bite size","64233","10.0","","",""
"310266","2710344","6","","9999","1 sharing/movie theater size","64753","180.0","","",""
"310268","2710344","8","","9999","Quantity not specified","90000","45.0","","",""
"310264","2710344","4","","9999","1 pouch/regular size","64764","45.0","","",""
"310267","2710344","7","","9999","1 cup","10205","160.0","","",""
