"fdc_id","food_code","wweia_category_number","start_date","end_date"
"2710167","81203000","8004","2021-01-01","2023-12-31"
"2710168","81204000","8002","2021-01-01","2023-12-31"
"2710169","81301000","8412","2021-01-01","2023-12-31"
"2710170","81301020","8412","2021-01-01","2023-12-31"
"2710171","81302010","8412","2021-01-01","2023-12-31"
"2710172","81302040","8010","2021-01-01","2023-12-31"
"2710173","81302050","8010","2021-01-01","2023-12-31"
"2710174","81302060","8406","2021-01-01","2023-12-31"
"2710175","81302070","8412","2021-01-01","2023-12-31"
"2710176","81308100","8406","2021-01-01","2023-12-31"
"2710177","81308200","8412","2021-01-01","2023-12-31"
"2710178","81312100","8412","2021-01-01","2023-12-31"
"2710179","81322000","8002","2021-01-01","2023-12-31"
"2710180","82101000","8012","2021-01-01","2023-12-31"
"2710181","82101300","8012","2021-01-01","2023-12-31"
"2710182","82101500","8012","2021-01-01","2023-12-31"
"2710183","82102000","8012","2021-01-01","2023-12-31"
"2710184","82103000","8012","2021-01-01","2023-12-31"
"2710185","82103500","8012","2021-01-01","2023-12-31"
"2710186","82104000","8012","2021-01-01","2023-12-31"
"2710187","82105000","8012","2021-01-01","2023-12-31"
"2710188","82105500","8012","2021-01-01","2023-12-31"
"2710189","82106000","8012","2021-01-01","2023-12-31"
"2710190","82107000","8012","2021-01-01","2023-12-31"
"2710191","82108000","8012","2021-01-01","2023-12-31"
"2710192","82108500","8012","2021-01-01","2023-12-31"
"2710193","82108700","8012","2021-01-01","2023-12-31"
"2710194","82109000","8012","2021-01-01","2023-12-31"
"2710195","83100100","8012","2021-01-01","2023-12-31"
"2710196","83100200","8010","2021-01-01","2023-12-31"
"2710197","83101000","8012","2021-01-01","2023-12-31"
"2710198","83101600","8012","2021-01-01","2023-12-31"
"2710199","83102000","8012","2021-01-01","2023-12-31"
"2710200","83103000","8012","2021-01-01","2023-12-31"
"2710201","83104000","8012","2021-01-01","2023-12-31"
"2710202","83105500","8012","2021-01-01","2023-12-31"
"2710203","83106000","8012","2021-01-01","2023-12-31"
"2710204","83107000","8010","2021-01-01","2023-12-31"
"2710205","83108000","8010","2021-01-01","2023-12-31"
"2710206","83109000","8012","2021-01-01","2023-12-31"
"2710207","83110000","8010","2021-01-01","2023-12-31"
"2710208","83112000","8012","2021-01-01","2023-12-31"
"2710209","83112400","8012","2021-01-01","2023-12-31"
"2710210","83112950","8012","2021-01-01","2023-12-31"
"2710211","83112990","8012","2021-01-01","2023-12-31"
"2710212","83113500","8012","2021-01-01","2023-12-31"
"2710213","83114000","8012","2021-01-01","2023-12-31"
"2710214","83115000","8012","2021-01-01","2023-12-31"
"2710215","83200100","8012","2021-01-01","2023-12-31"
"2710216","83201000","8012","2021-01-01","2023-12-31"
"2710217","83201500","8012","2021-01-01","2023-12-31"
"2710218","83202020","8012","2021-01-01","2023-12-31"
"2710219","83203000","8012","2021-01-01","2023-12-31"
"2710220","83204000","8010","2021-01-01","2023-12-31"
"2710221","83204030","8010","2021-01-01","2023-12-31"
"2710222","83204050","8010","2021-01-01","2023-12-31"
"2710223","83204500","8012","2021-01-01","2023-12-31"
"2710224","83205450","8012","2021-01-01","2023-12-31"
"2710225","83205560","8012","2021-01-01","2023-12-31"
"2710226","83206500","8012","2021-01-01","2023-12-31"
"2710227","83207000","8012","2021-01-01","2023-12-31"
"2710228","83208500","8012","2021-01-01","2023-12-31"
"2710229","83300100","8012","2021-01-01","2023-12-31"
"2710230","83300200","8012","2021-01-01","2023-12-31"
"2710231","83300250","8012","2021-01-01","2023-12-31"
"2710232","83300400","8012","2021-01-01","2023-12-31"
"2710233","83300500","8012","2021-01-01","2023-12-31"
"2710234","83300600","8012","2021-01-01","2023-12-31"
"2710235","83300700","8010","2021-01-01","2023-12-31"
"2710236","83300750","8012","2021-01-01","2023-12-31"
"2710237","83300900","8012","2021-01-01","2023-12-31"
"2710238","83301000","8012","2021-01-01","2023-12-31"
"2710239","89901000","9999","2021-01-01","2023-12-31"
"2710240","89901002","9999","2021-01-01","2023-12-31"
"2710241","89901004","9999","2021-01-01","2023-12-31"
"2710242","89901006","9999","2021-01-01","2023-12-31"
"2710243","89901010","9999","2021-01-01","2023-12-31"
"2710244","89901020","9999","2021-01-01","2023-12-31"
"2710245","89901030","9999","2021-01-01","2023-12-31"
"2710246","89901040","9999","2021-01-01","2023-12-31"
"2710247","89901050","9999","2021-01-01","2023-12-31"
"2710248","89902000","6489","2021-01-01","2023-12-31"
"2710249","89902010","6489","2021-01-01","2023-12-31"
"2710250","89902020","6489","2021-01-01","2023-12-31"
"2710251","89902030","6489","2021-01-01","2023-12-31"
"2710252","89902040","6489","2021-01-01","2023-12-31"
"2710253","89902050","6489","2021-01-01","2023-12-31"
"2710254","89902060","6489","2021-01-01","2023-12-31"
"2710255","89902070","6489","2021-01-01","2023-12-31"
"2710256","89902100","9999","2021-01-01","2023-12-31"
"2710257","91101000","8802","2021-01-01","2023-12-31"
"2710258","91101010","8802","2021-01-01","2023-12-31"
"2710259","91101020","8802","2021-01-01","2023-12-31"
"2710260","91102010","8802","2021-01-01","2023-12-31"
"2710261","91104100","8802","2021-01-01","2023-12-31"
"2710262","91106010","8804","2021-01-01","2023-12-31"
"2710263","91107000","8804","2021-01-01","2023-12-31"
"2710264","91108000","8804","2021-01-01","2023-12-31"
"2710265","91108010","8804","2021-01-01","2023-12-31"
"2710266","91108020","8804","2021-01-01","2023-12-31"
"2710267","91200000","8804","2021-01-01","2023-12-31"
"2710268","91200005","8804","2021-01-01","2023-12-31"
"2710269","91200040","8804","2021-01-01","2023-12-31"
"2710270","91200110","8804","2021-01-01","2023-12-31"
"2710271","91201010","8804","2021-01-01","2023-12-31"
"2710272","91300010","8806","2021-01-01","2023-12-31"
"2710273","91300100","8806","2021-01-01","2023-12-31"
"2710274","91301030","8806","2021-01-01","2023-12-31"
"2710275","91301050","8806","2021-01-01","2023-12-31"
"2710276","91301080","8806","2021-01-01","2023-12-31"
"2710277","91301081","8806","2021-01-01","2023-12-31"
"2710278","91301100","8806","2021-01-01","2023-12-31"
"2710279","91301130","8806","2021-01-01","2023-12-31"
"2710280","91301510","8806","2021-01-01","2023-12-31"
"2710281","91302010","8802","2021-01-01","2023-12-31"
"2710282","91302020","8802","2021-01-01","2023-12-31"
"2710283","91303000","8802","2021-01-01","2023-12-31"
"2710284","91304010","8806","2021-01-01","2023-12-31"
"2710285","91304020","8806","2021-01-01","2023-12-31"
"2710286","91304030","8806","2021-01-01","2023-12-31"
"2710287","91304040","8806","2021-01-01","2023-12-31"
"2710288","91304060","8806","2021-01-01","2023-12-31"
"2710289","91304090","8806","2021-01-01","2023-12-31"
"2710290","91305010","8806","2021-01-01","2023-12-31"
"2710291","91305020","8806","2021-01-01","2023-12-31"
"2710292","91306020","8806","2021-01-01","2023-12-31"
"2710293","91306025","8806","2021-01-01","2023-12-31"
"2710294","91306030","8806","2021-01-01","2023-12-31"
"2710295","91306040","8806","2021-01-01","2023-12-31"
"2710296","91361010","8406","2021-01-01","2023-12-31"
"2710297","91361040","8806","2021-01-01","2023-12-31"
"2710298","91361050","8406","2021-01-01","2023-12-31"
"2710299","91400000","8806","2021-01-01","2023-12-31"
"2710300","91401000","8806","2021-01-01","2023-12-31"
"2710301","91402000","8806","2021-01-01","2023-12-31"
"2710302","91403000","8806","2021-01-01","2023-12-31"
"2710303","91404000","8806","2021-01-01","2023-12-31"
"2710304","91405000","8806","2021-01-01","2023-12-31"
"2710305","91405500","8806","2021-01-01","2023-12-31"
"2710306","91406500","8806","2021-01-01","2023-12-31"
"2710307","91407100","8806","2021-01-01","2023-12-31"
"2710308","91407120","8806","2021-01-01","2023-12-31"
"2710309","91407150","8806","2021-01-01","2023-12-31"
"2710310","91501010","5806","2021-01-01","2023-12-31"
"2710311","91501020","5806","2021-01-01","2023-12-31"
"2710312","91501100","5806","2021-01-01","2023-12-31"
"2710313","91511010","5806","2021-01-01","2023-12-31"
"2710314","91511020","5806","2021-01-01","2023-12-31"
"2710315","91520100","5806","2021-01-01","2023-12-31"
"2710316","91560100","5804","2021-01-01","2023-12-31"
"2710317","91601000","5806","2021-01-01","2023-12-31"
"2710318","91601010","5806","2021-01-01","2023-12-31"
"2710319","91610900","5806","2021-01-01","2023-12-31"
"2710320","91611000","5806","2021-01-01","2023-12-31"
"2710321","91611100","5806","2021-01-01","2023-12-31"
"2710322","91612000","5806","2021-01-01","2023-12-31"
"2710323","91621000","5806","2021-01-01","2023-12-31"
"2710324","91621050","5806","2021-01-01","2023-12-31"
"2710325","91700010","5704","2021-01-01","2023-12-31"
"2710326","91701010","5702","2021-01-01","2023-12-31"
"2710327","91705005","5702","2021-01-01","2023-12-31"
"2710328","91705010","5702","2021-01-01","2023-12-31"
"2710329","91705012","5702","2021-01-01","2023-12-31"
"2710330","91705015","5702","2021-01-01","2023-12-31"
"2710331","91705020","5702","2021-01-01","2023-12-31"
"2710332","91705080","5702","2021-01-01","2023-12-31"
"2710333","91705200","5702","2021-01-01","2023-12-31"
"2710334","91705250","5704","2021-01-01","2023-12-31"
"2710335","91705290","5702","2021-01-01","2023-12-31"
"2710336","91705300","5702","2021-01-01","2023-12-31"
"2710337","91705312","5702","2021-01-01","2023-12-31"
"2710338","91705315","5702","2021-01-01","2023-12-31"
"2710339","91705400","5704","2021-01-01","2023-12-31"
"2710340","91705440","5702","2021-01-01","2023-12-31"
"2710341","91705450","5702","2021-01-01","2023-12-31"
"2710342","91705460","5702","2021-01-01","2023-12-31"
"2710343","91705470","5702","2021-01-01","2023-12-31"
"2710344","91705480","5702","2021-01-01","2023-12-31"
"2710345","91705510","5702","2021-01-01","2023-12-31"
"2710346","91705520","5702","2021-01-01","2023-12-31"
"2710347","91705530","5702","2021-01-01","2023-12-31"
"2710348","91705550","5702","2021-01-01","2023-12-31"
"2710349","91706010","5702","2021-01-01","2023-12-31"
"2710350","91706020","5704","2021-01-01","2023-12-31"
"2710351","91718300","5704","2021-01-01","2023-12-31"
"2710352","91721000","5704","2021-01-01","2023-12-31"
"2710353","91723000","5704","2021-01-01","2023-12-31"
"2710354","91723030","5704","2021-01-01","2023-12-31"
"2710355","91728000","5704","2021-01-01","2023-12-31"
"2710356","91731000","5702","2021-01-01","2023-12-31"
"2710357","91733000","5704","2021-01-01","2023-12-31"
"2710358","91745000","5704","2021-01-01","2023-12-31"
"2710359","91745010","5704","2021-01-01","2023-12-31"
"2710360","91745025","5704","2021-01-01","2023-12-31"
"2710361","91745030","5704","2021-01-01","2023-12-31"
"2710362","91745035","5704","2021-01-01","2023-12-31"
"2710363","91745050","5704","2021-01-01","2023-12-31"
"2710364","91745110","5704","2021-01-01","2023-12-31"
"2710365","91746100","5702","2021-01-01","2023-12-31"
"2710366","91746110","5702","2021-01-01","2023-12-31"
"2710367","91746300","5704","2021-01-01","2023-12-31"
"2710368","91746350","5704","2021-01-01","2023-12-31"
"2710369","91750000","5704","2021-01-01","2023-12-31"
"2710370","91770060","5704","2021-01-01","2023-12-31"
"2710371","91801000","5704","2021-01-01","2023-12-31"
"2710372","91802000","5704","2021-01-01","2023-12-31"
"2710373","92100000","7302","2021-01-01","2023-12-31"
"2710374","92100500","7302","2021-01-01","2023-12-31"
"2710375","92101000","7302","2021-01-01","2023-12-31"
"2710376","92101500","7302","2021-01-01","2023-12-31"
"2710377","92101600","7302","2021-01-01","2023-12-31"
"2710378","92101610","7302","2021-01-01","2023-12-31"
"2710379","92101630","7302","2021-01-01","2023-12-31"
"2710380","92101700","7302","2021-01-01","2023-12-31"
"2710381","92101800","7302","2021-01-01","2023-12-31"
"2710382","92101810","7302","2021-01-01","2023-12-31"
"2710383","92101820","7302","2021-01-01","2023-12-31"
"2710384","92101850","7302","2021-01-01","2023-12-31"
"2710385","92101851","7302","2021-01-01","2023-12-31"
"2710386","92101900","7302","2021-01-01","2023-12-31"
"2710387","92101901","7302","2021-01-01","2023-12-31"
"2710388","92101903","7302","2021-01-01","2023-12-31"
"2710389","92101904","7302","2021-01-01","2023-12-31"
"2710390","92101905","7302","2021-01-01","2023-12-31"
"2710391","92101906","7302","2021-01-01","2023-12-31"
"2710392","92101910","7302","2021-01-01","2023-12-31"
"2710393","92101911","7302","2021-01-01","2023-12-31"
"2710394","92101913","7302","2021-01-01","2023-12-31"
"2710395","92101917","7302","2021-01-01","2023-12-31"
"2710396","92101918","7302","2021-01-01","2023-12-31"
"2710397","92101919","7302","2021-01-01","2023-12-31"
"2710398","92101920","7302","2021-01-01","2023-12-31"
"2710399","92101921","7302","2021-01-01","2023-12-31"
"2710400","92101923","7302","2021-01-01","2023-12-31"
"2710401","92101925","7302","2021-01-01","2023-12-31"
"2710402","92101926","7302","2021-01-01","2023-12-31"
"2710403","92101928","7302","2021-01-01","2023-12-31"
"2710404","92101930","7302","2021-01-01","2023-12-31"
"2710405","92101931","7302","2021-01-01","2023-12-31"
"2710406","92101933","7302","2021-01-01","2023-12-31"
"2710407","92101935","7302","2021-01-01","2023-12-31"
"2710408","92101936","7302","2021-01-01","2023-12-31"
"2710409","92101938","7302","2021-01-01","2023-12-31"
"2710410","92101950","7302","2021-01-01","2023-12-31"
"2710411","92101955","7302","2021-01-01","2023-12-31"
"2710412","92101960","7302","2021-01-01","2023-12-31"
"2710413","92101965","7302","2021-01-01","2023-12-31"
"2710414","92101970","7302","2021-01-01","2023-12-31"
"2710415","92101975","7302","2021-01-01","2023-12-31"
"2710416","92102000","7302","2021-01-01","2023-12-31"
"2710417","92102010","7302","2021-01-01","2023-12-31"
"2710418","92102020","7302","2021-01-01","2023-12-31"
"2710419","92102030","7302","2021-01-01","2023-12-31"
"2710420","92102040","7302","2021-01-01","2023-12-31"
"2710421","92102050","7302","2021-01-01","2023-12-31"
"2710422","92102060","7302","2021-01-01","2023-12-31"
"2710423","92102070","7302","2021-01-01","2023-12-31"
"2710424","92102080","7302","2021-01-01","2023-12-31"
"2710425","92102090","7302","2021-01-01","2023-12-31"
"2710426","92102100","7302","2021-01-01","2023-12-31"
"2710427","92102110","7302","2021-01-01","2023-12-31"
"2710428","92102400","7302","2021-01-01","2023-12-31"
"2710429","92102401","7302","2021-01-01","2023-12-31"
"2710430","92102450","7302","2021-01-01","2023-12-31"
"2710431","92102500","7302","2021-01-01","2023-12-31"
"2710432","92102501","7302","2021-01-01","2023-12-31"
"2710433","92102502","7302","2021-01-01","2023-12-31"
"2710434","92102503","7302","2021-01-01","2023-12-31"
"2710435","92102504","7302","2021-01-01","2023-12-31"
"2710436","92102505","7302","2021-01-01","2023-12-31"
"2710437","92102510","7302","2021-01-01","2023-12-31"
"2710438","92102511","7302","2021-01-01","2023-12-31"
"2710439","92102512","7302","2021-01-01","2023-12-31"
"2710440","92102513","7302","2021-01-01","2023-12-31"
"2710441","92102514","7302","2021-01-01","2023-12-31"
"2710442","92102515","7302","2021-01-01","2023-12-31"
"2710443","92102600","7302","2021-01-01","2023-12-31"
"2710444","92102601","7302","2021-01-01","2023-12-31"
"2710445","92102602","7302","2021-01-01","2023-12-31"
"2710446","92102610","7302","2021-01-01","2023-12-31"
"2710447","92102611","7302","2021-01-01","2023-12-31"
"2710448","92102612","7302","2021-01-01","2023-12-31"
"2710449","92103000","7302","2021-01-01","2023-12-31"
"2710450","92104000","7302","2021-01-01","2023-12-31"
"2710451","92111000","7302","2021-01-01","2023-12-31"
"2710452","92111010","7302","2021-01-01","2023-12-31"
"2710453","92114000","7302","2021-01-01","2023-12-31"
"2710454","92121000","7302","2021-01-01","2023-12-31"
"2710455","92121001","7302","2021-01-01","2023-12-31"
"2710456","92121010","7302","2021-01-01","2023-12-31"
"2710457","92121030","7302","2021-01-01","2023-12-31"
"2710458","92121040","7302","2021-01-01","2023-12-31"
"2710459","92121041","7302","2021-01-01","2023-12-31"
"2710460","92130000","7302","2021-01-01","2023-12-31"
"2710461","92130001","7302","2021-01-01","2023-12-31"
"2710462","92130005","7302","2021-01-01","2023-12-31"
"2710463","92130006","7302","2021-01-01","2023-12-31"
"2710464","92130010","7302","2021-01-01","2023-12-31"
"2710465","92130011","7302","2021-01-01","2023-12-31"
"2710466","92130020","7302","2021-01-01","2023-12-31"
"2710467","92130021","7302","2021-01-01","2023-12-31"
"2710468","92130030","7302","2021-01-01","2023-12-31"
"2710469","92130031","7302","2021-01-01","2023-12-31"
"2710470","92152000","7302","2021-01-01","2023-12-31"
"2710471","92152010","7302","2021-01-01","2023-12-31"
"2710472","92161000","7302","2021-01-01","2023-12-31"
"2710473","92161001","7302","2021-01-01","2023-12-31"
"2710474","92161002","7302","2021-01-01","2023-12-31"
"2710475","92162000","7302","2021-01-01","2023-12-31"
"2710476","92162001","7302","2021-01-01","2023-12-31"
"2710477","92162002","7302","2021-01-01","2023-12-31"
"2710478","92171000","7302","2021-01-01","2023-12-31"
"2710479","92171010","7302","2021-01-01","2023-12-31"
"2710480","92191100","9999","2021-01-01","2023-12-31"
"2710481","92191200","9999","2021-01-01","2023-12-31"
"2710482","92191400","9999","2021-01-01","2023-12-31"
"2710483","92193000","9999","2021-01-01","2023-12-31"
