"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34465243","2710446","619","0.003","","","","","","",""
"34465216","2710446","338","0","","","","","","",""
"34465240","2710446","614","0.086","","","","","","",""
"34465213","2710446","328","0.5","","","","","","",""
"34465249","2710446","629","0","","","","","","",""
"34465229","2710446","573","0","","","","","","",""
"34465206","2710446","312","0.04","","","","","","",""
"34465201","2710446","304","22","","","","","","",""
"34465194","2710446","255","88.02","","","","","","",""
"34465217","2710446","401","0.1","","","","","","",""
"34465221","2710446","415","0.03","","","","","","",""
"34465223","2710446","418","0.26","","","","","","",""
"34465200","2710446","303","0.02","","","","","","",""
"34465220","2710446","406","0.867","","","","","","",""
"34465252","2710446","645","0.187","","","","","","",""
"34465253","2710446","646","0.041","","","","","","",""
"34465199","2710446","301","60","","","","","","",""
"34465212","2710446","323","0.02","","","","","","",""
"34465234","2710446","608","0.015","","","","","","",""
"34465228","2710446","435","1","","","","","","",""
"34465242","2710446","618","0.043","","","","","","",""
"34465197","2710446","269","8.03","","","","","","",""
"34465205","2710446","309","0.26","","","","","","",""
"34465209","2710446","320","39","","","","","","",""
"34465191","2710446","205","8.99","","","","","","",""
"34465235","2710446","609","0.01","","","","","","",""
"34465222","2710446","417","1","","","","","","",""
"34465195","2710446","262","2","","","","","","",""
"34465224","2710446","421","8.7","","","","","","",""
"34465225","2710446","430","0.1","","","","","","",""
"34465208","2710446","319","39","","","","","","",""
"34465251","2710446","631","0","","","","","","",""
"34465211","2710446","322","0","","","","","","",""
"34465204","2710446","307","36","","","","","","",""
"34465238","2710446","612","0.085","","","","","","",""
"34465227","2710446","432","1","","","","","","",""
"34465241","2710446","617","0.192","","","","","","",""
"34465247","2710446","627","0","","","","","","",""
"34465236","2710446","610","0.023","","","","","","",""
"34465215","2710446","337","0","","","","","","",""
"34465218","2710446","404","0.028","","","","","","",""
"34465203","2710446","306","104","","","","","","",""
"34465219","2710446","405","0.094","","","","","","",""
"34465207","2710446","317","1","","","","","","",""
"34465231","2710446","601","4","","","","","","",""
"34465245","2710446","621","0","","","","","","",""
"34465214","2710446","334","0","","","","","","",""
"34465210","2710446","321","1","","","","","","",""
"34465226","2710446","431","0","","","","","","",""
"34465239","2710446","613","0.246","","","","","","",""
"34465248","2710446","628","0.001","","","","","","",""
"34465189","2710446","203","1.59","","","","","","",""
"34465193","2710446","221","0","","","","","","",""
"34465244","2710446","620","0.001","","","","","","",""
"34465192","2710446","208","51","","","","","","",""
"34465198","2710446","291","0","","","","","","",""
"34465230","2710446","578","0","","","","","","",""
"34465311","2710447","626","0","","","","","","",""
"34465310","2710447","621","0","","","","","","",""
"34465277","2710447","323","0","","","","","","",""
"34465293","2710447","435","1","","","","","","",""
"34465315","2710447","630","0","","","","","","",""
"34465287","2710447","417","1","","","","","","",""
"34465301","2710447","610","0.001","","","","","","",""
"34465312","2710447","627","0","","","","","","",""
"34465256","2710447","205","9","","","","","","",""
"34465264","2710447","301","63","","","","","","",""
"34465297","2710447","606","0.037","","","","","","",""
"34465296","2710447","601","1","","","","","","",""
"34465266","2710447","304","22","","","","","","",""
"34465317","2710447","645","0.008","","","","","","",""
"34465298","2710447","607","0.001","","","","","","",""
"34465275","2710447","321","1","","","","","","",""
"34465262","2710447","269","8.11","","","","","","",""
"34465255","2710447","204","0.06","","","","","","",""
"34465294","2710447","573","0","","","","","","",""
"34465254","2710447","203","1.62","","","","","","",""
"34465283","2710447","404","0.027","","","","","","",""
"34465258","2710447","221","0","","","","","","",""
"34465261","2710447","263","16","","","","","","",""
"34465307","2710447","618","0.016","","","","","","",""
"34465303","2710447","612","0.004","","","","","","",""
"34465272","2710447","317","1.1","","","","","","",""
"34465279","2710447","334","0","","","","","","",""
"34465257","2710447","208","43","","","","","","",""
"34465267","2710447","305","57","","","","","","",""
"34465281","2710447","338","0","","","","","","",""
"34465292","2710447","432","1","","","","","","",""
"34465276","2710447","322","0","","","","","","",""
"34465270","2710447","309","0.27","","","","","","",""
"34465263","2710447","291","0","","","","","","",""
"34465284","2710447","405","0.091","","","","","","",""
"34465318","2710447","646","0.017","","","","","","",""
"34465278","2710447","328","0.5","","","","","","",""
"34465269","2710447","307","37","","","","","","",""
"34465285","2710447","406","0.87","","","","","","",""
"34465288","2710447","418","0.27","","","","","","",""
"34465306","2710447","617","0.008","","","","","","",""
"34465273","2710447","319","30","","","","","","",""
"34465302","2710447","611","0.001","","","","","","",""
"34465314","2710447","629","0","","","","","","",""
"34465305","2710447","614","0.004","","","","","","",""
"34465299","2710447","608","0","","","","","","",""
"34465308","2710447","619","0","","","","","","",""
"34465286","2710447","415","0.028","","","","","","",""
"34465313","2710447","628","0","","","","","","",""
"34465295","2710447","578","0","","","","","","",""
"34465282","2710447","401","0","","","","","","",""
"34465280","2710447","337","0","","","","","","",""
"34465291","2710447","431","0","","","","","","",""
"34465309","2710447","620","0","","","","","","",""
"34465265","2710447","303","0.02","","","","","","",""
"34465260","2710447","262","2","","","","","","",""
"34465268","2710447","306","108","","","","","","",""
"34465274","2710447","320","30","","","","","","",""
"34465316","2710447","631","0","","","","","","",""
"34465289","2710447","421","8.7","","","","","","",""
"34465271","2710447","312","0.041","","","","","","",""
"34465300","2710447","609","0","","","","","","",""
"34465290","2710447","430","0","","","","","","",""
"34465304","2710447","613","0.017","","","","","","",""
"34465259","2710447","255","88.81","","","","","","",""
"34465359","2710448","573","0.92","","","","","","",""
"34465356","2710448","431","0","","","","","","",""
"34465374","2710448","620","0","","","","","","",""
"34465347","2710448","401","0","","","","","","",""
"34465320","2710448","204","0.78","","","","","","",""
"34465373","2710448","619","0.03","","","","","","",""
"34465326","2710448","263","16","","","","","","",""
"34465331","2710448","304","21","","","","","","",""
"34465322","2710448","208","42","","","","","","",""
"34465335","2710448","309","0.15","","","","","","",""
"34465368","2710448","612","0.001","","","","","","",""
"34465330","2710448","303","0.17","","","","","","",""
"34465355","2710448","430","0.4","","","","","","",""
"34465337","2710448","317","0.5","","","","","","",""
"34465380","2710448","630","0","","","","","","",""
"34465328","2710448","291","0","","","","","","",""
"34465348","2710448","404","0.009","","","","","","",""
"34465321","2710448","205","8.1","","","","","","",""
"34465319","2710448","203","0.55","","","","","","",""
"34465350","2710448","406","0.859","","","","","","",""
"34465377","2710448","627","0","","","","","","",""
"34465344","2710448","334","0","","","","","","",""
"34465364","2710448","608","0","","","","","","",""
"34465379","2710448","629","0","","","","","","",""
"34465343","2710448","328","0.5","","","","","","",""
"34465365","2710448","609","0","","","","","","",""
"34465338","2710448","319","17","","","","","","",""
"34465336","2710448","312","0.058","","","","","","",""
"34465324","2710448","255","90.2","","","","","","",""
"34465334","2710448","307","41","","","","","","",""
"34465382","2710448","645","0.367","","","","","","",""
"34465354","2710448","421","3.4","","","","","","",""
"34465329","2710448","301","73","","","","","","",""
"34465370","2710448","614","0.015","","","","","","",""
"34465349","2710448","405","0.048","","","","","","",""
"34465362","2710448","606","0.089","","","","","","",""
"34465371","2710448","617","0.36","","","","","","",""
"34465345","2710448","337","0","","","","","","",""
"34465367","2710448","611","0","","","","","","",""
"34465352","2710448","417","2","","","","","","",""
"34465383","2710448","646","0.253","","","","","","",""
"34465333","2710448","306","54","","","","","","",""
"34465341","2710448","322","0","","","","","","",""
"34465378","2710448","628","0.004","","","","","","",""
"34465358","2710448","435","2","","","","","","",""
"34465357","2710448","432","2","","","","","","",""
"34465366","2710448","610","0","","","","","","",""
"34465376","2710448","626","0.002","","","","","","",""
"34465327","2710448","269","6.69","","","","","","",""
"34465351","2710448","415","0.007","","","","","","",""
"34465325","2710448","262","2","","","","","","",""
"34465346","2710448","338","2","","","","","","",""
"34465332","2710448","305","23","","","","","","",""
"34465353","2710448","418","0.18","","","","","","",""
"34465372","2710448","618","0.224","","","","","","",""
"34465369","2710448","613","0.06","","","","","","",""
"34465381","2710448","631","0","","","","","","",""
"34465340","2710448","321","0","","","","","","",""
"34465375","2710448","621","0","","","","","","",""
"34465360","2710448","578","0.18","","","","","","",""
"34465361","2710448","601","0","","","","","","",""
"34465339","2710448","320","17","","","","","","",""
"34465342","2710448","323","0.97","","","","","","",""
"34465323","2710448","221","0","","","","","","",""
"34465363","2710448","607","0.001","","","","","","",""
"34465440","2710449","621","0","","","","","","",""
"34465422","2710449","432","0","","","","","","",""
"34465398","2710449","306","30","","","","","","",""
"34465430","2710449","609","0","","","","","","",""
"34465416","2710449","415","0","","","","","","",""
"34465428","2710449","607","0","","","","","","",""
"34465399","2710449","307","4","","","","","","",""
"34465413","2710449","404","0","","","","","","",""
"34465405","2710449","321","0","","","","","","",""
"34465442","2710449","627","0","","","","","","",""
"34465445","2710449","630","0","","","","","","",""
"34465389","2710449","255","99.09","","","","","","",""
"34465395","2710449","303","0.04","","","","","","",""
"34465406","2710449","322","0","","","","","","",""
"34465411","2710449","338","0","","","","","","",""
"34465429","2710449","608","0","","","","","","",""
