"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3316574","2709551","1","1001","","fat free mayonnaise"
"3316575","2709551","2","1001","","fat free mayonnaise-type salad dressing"
"3316579","2709551","6","1001","","with no dressing"
"3306652","2709552","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316580","2709552","1","1001","","latkes"
"3322992","2709552","","1002","","Moisture change: -25%"
"3306651","2709552","","999","WWEIA Category number","6806"
"3306654","2709553","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322993","2709553","","1002","","Moisture change: -9%"
"3316581","2709553","3","1001","","Norwegian potato and flour pancake"
"3306653","2709553","","999","WWEIA Category number","6806"
"3316583","2709554","2","1001","","with or with out peel"
"3316584","2709554","4","1001","","with or without fat added"
"3316582","2709554","1","1001","","papas guisadas"
"3322994","2709554","","1002","","Moisture change: 0%"
"3306656","2709554","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306655","2709554","","999","WWEIA Category number","6806"
"3306657","2709555","","999","WWEIA Category number","6806"
"3322995","2709555","","1002","","Moisture change: 0%"
"3316585","2709555","4","1001","","papas guisadas con tomate"
"3306658","2709555","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316586","2709556","2","1001","","potato chowder"
"3316587","2709556","3","1001","","corn soup or chowder"
"3306660","2709556","","999","WWEIA Category description","Soups, cream-based"
"3306659","2709556","","999","WWEIA Category number","3806"
"3322996","2709556","","1002","","Moisture change: 0%"
"3316588","2709556","4","1001","","Vichyssoise"
"3322997","2709557","","1002","","Moisture change: 0%"
"3306661","2709557","","999","WWEIA Category number","3806"
"3306662","2709557","","999","WWEIA Category description","Soups, cream-based"
"3316589","2709557","1","1001","","potato chowder"
"3316590","2709558","2","1001","","cooking spray"
"3316591","2709558","3","1001","","green banana"
"3306664","2709558","","999","WWEIA Category description","Other starchy vegetables"
"3306663","2709558","","999","WWEIA Category number","6418"
"3322998","2709558","","1002","","Moisture change: 0%"
"3322999","2709559","","1002","","Moisture change: 0%"
"3316593","2709559","2","1001","","tostones"
"3316592","2709559","1","1001","","fried plantains"
"3316596","2709559","5","1001","","green banana"
"3316594","2709559","3","1001","","plantain, NFS"
"3306666","2709559","","999","WWEIA Category description","Other starchy vegetables"
"3316595","2709559","4","1001","","from restaurant"
"3306665","2709559","","999","WWEIA Category number","6418"
"3306667","2709560","","999","WWEIA Category number","6418"
"3323000","2709560","","1002","","Moisture change: 0%"
"3306668","2709560","","999","WWEIA Category description","Other starchy vegetables"
"3316597","2709560","1","1001","","green banana"
"3306670","2709561","","999","WWEIA Category description","Other starchy vegetables"
"3316599","2709561","2","1001","","green banana"
"3316598","2709561","1","1001","","NS as to fat added"
"3323001","2709561","","1002","","Moisture change: 0%"
"3306669","2709561","","999","WWEIA Category number","6418"
"3316600","2709562","1","1001","","animal fat"
"3316601","2709562","2","1001","","shortening"
"3323002","2709562","","1002","","Moisture change: 0%"
"3316602","2709562","3","1001","","green banana"
"3306672","2709562","","999","WWEIA Category description","Other starchy vegetables"
"3306671","2709562","","999","WWEIA Category number","6418"
"3306674","2709563","","999","WWEIA Category description","Tortilla, corn, other chips"
"3306673","2709563","","999","WWEIA Category number","5004"
"3323003","2709563","","1002","","Moisture change: 0%"
"3306675","2709564","","999","WWEIA Category number","6418"
"3316604","2709564","2","1001","","with or without fat"
"3306676","2709564","","999","WWEIA Category description","Other starchy vegetables"
"3323004","2709564","","1002","","Moisture change: -7%"
"3316603","2709564","1","1001","","yuca blanca"
"3306677","2709565","","999","WWEIA Category number","6430"
"3306678","2709565","","999","WWEIA Category description","Fried vegetables"
"3323005","2709565","","1002","","Moisture change: -5%"
"3306680","2709566","","999","WWEIA Category description","Biscuits, muffins, quick breads"
"3323006","2709566","","1002","","Moisture change: -47.4%"
"3306679","2709566","","999","WWEIA Category number","4402"
"3316607","2709567","4","1001","","tannier"
"3306682","2709567","","999","WWEIA Category description","Other starchy vegetables"
"3323007","2709567","","1002","","Moisture change: -7%"
"3316606","2709567","3","1001","","dasheen"
"3316605","2709567","2","1001","","celeriac"
"3306681","2709567","","999","WWEIA Category number","6418"
"3316608","2709568","1","1001","","African dish"
"3306684","2709568","","999","WWEIA Category description","Other starchy vegetables"
"3306683","2709568","","999","WWEIA Category number","6418"
"3323008","2709568","","1002","","Moisture change: -7%"
"3323009","2709569","","1002","","Moisture change: 0%"
"3306685","2709569","","999","WWEIA Category number","5004"
"3306686","2709569","","999","WWEIA Category description","Tortilla, corn, other chips"
"3323010","2709570","","1002","","Moisture change: 0%"
"3306687","2709570","","999","WWEIA Category number","6411"
"3306688","2709570","","999","WWEIA Category description","Other dark green vegetables"
"3306689","2709571","","999","WWEIA Category number","6411"
"3306690","2709571","","999","WWEIA Category description","Other dark green vegetables"
"3316609","2709571","1","1001","","with or without fat"
"3323011","2709571","","1002","","Moisture change: -7%"
"3316611","2709572","2","1001","","broccolini"
"3306691","2709572","","999","WWEIA Category number","6407"
"3323012","2709572","","1002","","Moisture change: 0%"
"3316610","2709572","1","1001","","Broccoli rabe, raap, or rapini"
"3306692","2709572","","999","WWEIA Category description","Broccoli"
"3316614","2709573","6","1001","","broccolini"
"3306693","2709573","","999","WWEIA Category number","6407"
"3316613","2709573","5","1001","","with or without fat"
"3323013","2709573","","1002","","Moisture change: -4%"
"3306694","2709573","","999","WWEIA Category description","Broccoli"
"3316612","2709573","4","1001","","broccoli rabe, raap, or rapini"
"3323014","2709574","","1002","","Moisture change: 0%"
"3306695","2709574","","999","WWEIA Category number","6411"
"3306696","2709574","","999","WWEIA Category description","Other dark green vegetables"
"3306698","2709575","","999","WWEIA Category description","Other dark green vegetables"
"3306697","2709575","","999","WWEIA Category number","6411"
"3316615","2709575","1","1001","","with or without fat"
"3323015","2709575","","1002","","Moisture change: -7%"
"3306699","2709576","","999","WWEIA Category number","6411"
"3323016","2709576","","1002","","Moisture change: 0%"
"3306700","2709576","","999","WWEIA Category description","Other dark green vegetables"
"3316616","2709576","1","1001","","collard greens"
"3306701","2709577","","999","WWEIA Category number","6411"
"3323017","2709577","","1002","","Moisture change: -7%"
"3316618","2709577","3","1001","","cooking spray"
"3316617","2709577","1","1001","","collard greens"
"3306702","2709577","","999","WWEIA Category description","Other dark green vegetables"
"3306704","2709578","","999","WWEIA Category description","Other dark green vegetables"
"3323018","2709578","","1002","","Moisture change: 0%"
"3316619","2709578","1","1001","","collard greens"
"3306703","2709578","","999","WWEIA Category number","6411"
"3316620","2709578","3","1001","","cooking spray"
"3306706","2709579","","999","WWEIA Category description","Other dark green vegetables"
"3306705","2709579","","999","WWEIA Category number","6411"
"3323019","2709579","","1002","","Moisture change: 0%"
"3306707","2709580","","999","WWEIA Category number","6411"
"3316622","2709580","2","1001","","NS as to fat added"
"3306708","2709580","","999","WWEIA Category description","Other dark green vegetables"
"3323020","2709580","","1002","","Moisture change: -7%"
"3316621","2709580","1","1001","","collard greens"
"3316624","2709581","2","1001","","NS as to fat added"
"3323021","2709581","","1002","","Moisture change: 0%"
"3306710","2709581","","999","WWEIA Category description","Other dark green vegetables"
"3306709","2709581","","999","WWEIA Category number","6411"
"3316623","2709581","1","1001","","collard greens"
"3306711","2709582","","999","WWEIA Category number","6411"
"3306712","2709582","","999","WWEIA Category description","Other dark green vegetables"
"3316625","2709582","1","1001","","collard greens"
"3323022","2709582","","1002","","Moisture change: -7%"
"3316628","2709583","4","1001","","shortening"
"3306714","2709583","","999","WWEIA Category description","Other dark green vegetables"
"3323023","2709583","","1002","","Moisture change: -7%"
"3316627","2709583","3","1001","","animal fat"
"3306713","2709583","","999","WWEIA Category number","6411"
"3316626","2709583","1","1001","","collard greens"
"3316629","2709583","5","1001","","from restaurant"
"3323024","2709584","","1002","","Moisture change: 0%"
"3306716","2709584","","999","WWEIA Category description","Other dark green vegetables"
"3306715","2709584","","999","WWEIA Category number","6411"
"3316630","2709584","1","1001","","collard greens"
"3306717","2709585","","999","WWEIA Category number","6411"
"3316632","2709585","3","1001","","animal fat"
"3316631","2709585","1","1001","","collard greens"
"3323025","2709585","","1002","","Moisture change: 0%"
"3316633","2709585","4","1001","","shortening"
"3306718","2709585","","999","WWEIA Category description","Other dark green vegetables"
"3306719","2709586","","999","WWEIA Category number","6411"
"3306720","2709586","","999","WWEIA Category description","Other dark green vegetables"
"3323026","2709586","","1002","","Moisture change: 0%"
"3306721","2709587","","999","WWEIA Category number","6411"
"3323027","2709587","","1002","","Moisture change: -7%"
"3306722","2709587","","999","WWEIA Category description","Other dark green vegetables"
"3316634","2709587","1","1001","","with or without fat"
"3306723","2709588","","999","WWEIA Category number","6411"
"3306724","2709588","","999","WWEIA Category description","Other dark green vegetables"
"3323028","2709588","","1002","","Moisture change: 0%"
"3306725","2709589","","999","WWEIA Category number","6411"
"3323029","2709589","","1002","","Moisture change: -7%"
"3316635","2709589","1","1001","","with or without fat"
"3306726","2709589","","999","WWEIA Category description","Other dark green vegetables"
"3316636","2709590","1","1001","","endive"
"3316637","2709590","2","1001","","chicory"
"3306727","2709590","","999","WWEIA Category number","6410"
"3316638","2709590","3","1001","","escarole"
"3306728","2709590","","999","WWEIA Category description","Lettuce and lettuce salads"
"3323030","2709590","","1002","","Moisture change: 0%"
"3316639","2709590","4","1001","","green leaf"
"3306729","2709591","","999","WWEIA Category number","6410"
"3323031","2709591","","1002","","Moisture change: 0%"
"3306730","2709591","","999","WWEIA Category description","Lettuce and lettuce salads"
"3316640","2709591","1","1001","","Wendy's Caesar Side Salad"
"3323032","2709592","","1002","","Moisture change: 0%"
"3316642","2709592","2","1001","","with or without fat"
"3306731","2709592","","999","WWEIA Category number","6411"
"3316641","2709592","1","1001","","endive"
